movieId,title,genres
6560,Loose Cannons (1990),Action|Comedy
6563,Masked & Anonymous (2003),Comedy|Drama
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller
6565,Seabiscuit (2003),Drama
6566,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children
6567,Buffalo Soldiers (2001),Comedy|Crime|Drama|War
6568,Camp (2003),Comedy|Musical
6569,Hotel (2001),Comedy
6570,"Lucía, Lucía (Hija del caníbal, La) (2003)",Comedy|Drama
6571,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama
6572,Scorched (2003),Comedy|Crime
6574,Eve of Destruction (1991),Action|Sci-Fi|Thriller
6577,Kickboxer 2: The Road Back (1991),Action|Drama
6582,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller
6583,"Blood of Heroes, The (Salute of the Jugger, The) (1989)",Action|Sci-Fi
6586,American Wedding (American Pie 3) (2003),Comedy
6587,Gigli (2003),Comedy|Crime|Romance
6588,And Now... Ladies and Gentlemen... (2002),Romance|Thriller
6589,Boys Life 4: Four Play (2003),Comedy|Drama
6592,"Secret Lives of Dentists, The (2002)",Drama
6593,Freaky Friday (2003),Children|Comedy|Fantasy
6594,Seaside (Bord de Mer) (2002),Drama
6595,S.W.A.T. (2003),Action|Thriller
6596,"Divorce, Le (2003)",Comedy|Drama|Romance
6597,"Princess Blade, The (Shura Yukihime) (2001)",Action|Sci-Fi
6598,Step Into Liquid (2002),Documentary
6600,...And God Spoke (1993),Comedy
6612,Brother's Keeper (1992),Documentary
6614,I Love You to Death (1990),Comedy|Crime
6615,Freddy vs. Jason (2003),Action|Horror|Thriller
6616,Grind (2003),Action|Comedy
6617,Open Range (2003),Western
6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy
6619,Uptown Girls (2003),Comedy
6620,American Splendor (2003),Comedy|Drama
6621,"Backyard, The (2002)",Documentary
6622,Carnages (a.k.a. Carnage) (2002),Drama
6623,Passionada (2002),Comedy|Romance
6624,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy
6625,Camp Nowhere (1994),Adventure|Children|Comedy
6626,"Cemetery Club, The (1993)",Comedy|Drama|Romance
6628,Hot Dog... The Movie (1984),Comedy
6631,Man's Best Friend (1993),Horror|Sci-Fi|Thriller
6632,Of Unknown Origin (1983),Horror
6636,"Sure Thing, The (1985)",Comedy|Romance
6638,Valley Girl (1983),Comedy|Romance
6640,Where the Rivers Flow North (1993),Drama
6642,Showdown in Little Tokyo (1991),Action|Crime
6647,"Business of Fancydancing, The (2002)",Drama
6651,Ash Wednesday (2002),Crime|Drama
6653,"Keep, The (1983)",Horror|Thriller
6658,10 (1979),Comedy|Romance
6659,Tremors (1990),Comedy|Horror|Sci-Fi
6664,Commando (1985),Action|Adventure
6665,Dracula (1979),Horror|Romance
6669,Ikiru (1952),Drama
6671,"Angel at My Table, An (1990)",Drama
6672,War Photographer (2001),Documentary|War
6676,Incident at Oglala (1992),Documentary
6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi
6679,Revolution OS (2001),Documentary
6681,All the Little Animals (1998),Drama|Thriller
6682,Earth (1998),Drama|War
6685,Marci X (2003),Comedy|Musical
6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy
6687,My Boss's Daughter (2003),Comedy|Romance
6689,"Battle of Shaker Heights, The (2003)",Comedy|Drama|Romance
6690,Don't Tempt Me (Sin noticias de Dios) (2001),Comedy|Fantasy|Mystery
6692,Stoked: The Rise and Fall of Gator (2002),Documentary
6694,Suddenly (Tan de Repente) (2002),Comedy|Drama
6695,Jeepers Creepers 2 (2003),Horror|Thriller
6697,Civil Brand (2002),Drama
6698,Nola (2002),Drama
6699,Once Upon a Time in the Midlands (2002),Drama
6701,Zero Day (2002),Drama
6702,Dickie Roberts: Former Child Star (2003),Comedy
6703,"Order, The (2003)",Horror|Mystery|Thriller
6704,Home Room (2002),Drama
6705,Party Monster (2003),Comedy|Crime|Drama|Thriller
6706,Taking Sides (2001),Drama
6707,Cabin Fever (2002),Horror|Thriller
6708,Matchstick Men (2003),Comedy|Crime|Drama
6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller
6710,Dummy (2002),Comedy|Drama|Romance
6711,Lost in Translation (2003),Comedy|Drama|Romance
6712,Luster (2002),Comedy|Drama|Romance
6713,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance
6714,So Close (Chik Yeung Tin Sai) (2002),Action|Comedy|Romance|Thriller
6718,Gotcha! (1985),Comedy
6719,Hard to Hold (1984),Drama|Romance
6720,Kuffs (1992),Action|Comedy|Crime
6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller
6732,"Hello, Dolly! (1969)",Comedy|Musical|Romance
6733,I'm Going Home (Je rentre à la maison) (2001),Comedy|Drama
6734,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller
6735,"Rose, The (1979)",Drama
6737,Super Sucker (2002),Comedy
6740,Bingo (1991),Adventure|Comedy
6744,Once Bitten (1985),Comedy|Horror
6750,Anything Else (2003),Comedy|Drama|Romance
6751,Cold Creek Manor (2003),Drama|Thriller
6752,"Fighting Temptations, The (2003)",Drama
6753,Secondhand Lions (2003),Children|Comedy|Drama
6754,Underworld (2003),Action|Fantasy|Horror
6755,Bubba Ho-tep (2002),Comedy|Horror
6756,Casa de los babys (2003),Drama
6757,Demonlover (2002),Crime|Drama|Mystery|Thriller
6758,Emerald Cowboy (2002),Documentary|Drama
6759,Close Your Eyes (Hypnotic) (Doctor Sleep) (2002),Crime|Thriller
6760,In This World (2002),Adventure|Drama
6761,Tibet: Cry of the Snow Lion (2002),Documentary
6762,Yossi & Jagger (2002),Drama|Romance
6763,Duplex (2003),Comedy|Crime
6764,"Rundown, The (2003)",Action|Adventure|Comedy
6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance
6766,Camera Obscura (2000),Crime|Drama|Thriller
6767,Kart Racer (2003),Drama
6768,Luther (2003),Drama
6769,Mambo Italiano (2003),Comedy
6770,My Life Without Me (2003),Drama|Romance
6771,Dorm Daze (National Lampoon Presents Dorm Daze) (2003),Comedy
6772,To Be and to Have (Être et avoir) (2002),Documentary
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy
6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller
6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance
6778,Journey of Hope (Reise der Hoffnung) (1990),Drama
6780,"Brief History of Time, A (1991)",Documentary
6786,Kiss of the Spider Woman (1985),Drama
6788,Angie (1994),Comedy|Drama|Romance
6793,Beethoven (1992),Children|Comedy|Drama
6794,Beethoven's 2nd (1993),Children|Comedy
6795,Black Moon Rising (1986),Action|Crime|Sci-Fi|Thriller
6796,Boyz N the Hood (1991),Crime|Drama
6797,Bugsy (1991),Crime|Drama
6799,By the Sword (1991),Drama
6800,Cobra (1986),Action|Crime
6802,Consenting Adults (1992),Thriller
6804,Crimewave (1985),Comedy|Crime
6806,Time and Tide (Seunlau Ngaklau) (2000),Action|Crime|Thriller
6807,Monty Python's The Meaning of Life (1983),Comedy
6809,Tightrope (1984),Thriller
6810,Sleeping with the Enemy (1991),Drama|Thriller
6811,PCU (1994),Comedy
6812,"Rookie, The (1990)",Action|Comedy|Thriller
6814,City Heat (1984),Action|Comedy
6816,Three O'Clock High (1987),Comedy
6817,"White Hunter, Black Heart (1990)",Adventure|Drama
6819,"Rage in Harlem, A (1991)",Crime
6820,Ginger Snaps (2000),Drama|Horror|Thriller
6822,"Ballad of Little Jo, The (1993)",Drama|Western
6823,Under Suspicion (1992),Crime|Drama|Thriller
6824,Ruby (1992),Crime|Drama
6827,It's Pat (1994),Comedy
6829,"Gun in Betty Lou's Handbag, The (1992)",Comedy|Mystery
6830,Sudden Fear (1952),Film-Noir|Horror|Thriller
6832,Regarding Henry (1991),Drama
6834,Wilder Napalm (1993),Comedy|Fantasy|Romance
6838,Once in the Life (2000),Crime|Drama
6841,Article 99 (1992),Comedy|Drama
6844,Oleanna (1994),Drama
6845,Chattahoochee (1989),Drama
6850,Leap of Faith (1992),Comedy|Drama
6853,Campus Man (1987),Comedy
6855,"Murderous Maids (Blessures assassines, Les) (2000)",Drama
6860,Mobsters (1991),Crime|Drama
6861,Charlotte Sometimes (2002),Drama|Romance
6862,Out of Time (2003),Crime|Drama|Thriller
6863,School of Rock (2003),Comedy|Musical
6864,"Concert for George, The (2003)",Documentary|Musical
6865,"Event, The (2003)",Drama
6866,Nine Dead Gay Guys (2003),Comedy|Crime
6867,"Station Agent, The (2003)",Comedy|Drama
6868,Wonderland (2003),Crime|Drama|Mystery|Thriller
6869,Bus 174 (Ônibus 174) (2002),Crime|Documentary
6870,Mystic River (2003),Crime|Drama|Mystery
6871,Good Boy! (2003),Children|Comedy|Sci-Fi
6872,"House of the Dead, The (2003)",Action|Horror
6873,Intolerable Cruelty (2003),Comedy|Romance
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
6875,Dopamine (2003),Comedy|Drama|Romance
6876,"Flower of Evil, The (Fleur du mal, La) (2003)",Drama
6877,Girls Will Be Girls (2003),Comedy
6878,"Porn Theater (Chatte à deux têtes, La) (2002)",Drama
6879,Runaway Jury (2003),Drama|Thriller
6880,"Texas Chainsaw Massacre, The (2003)",Horror
6881,Pieces of April (2003),Comedy|Drama
6882,Returner (Ritaanaa) (2002),Action|Adventure|Sci-Fi
6883,Sylvia (2003),Drama|Romance
6884,Veronica Guerin (2003),Crime|Drama|Thriller
6885,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller
6886,Beyond Borders (2003),Drama|Romance|War
6887,Radio (2003),Drama
6888,Scary Movie 3 (2003),Comedy|Horror
6889,Brother Bear (2003),Adventure|Animation|Children
6890,Elephant (2003),Drama
6891,Gypsy 83 (2001),Drama
6892,"Singing Detective, The (2003)",Comedy|Drama|Musical|Mystery
6894,Impulse (1984),Mystery|Sci-Fi|Thriller
6896,Shoah (1985),Documentary|War
6898,Sweet Sixteen (2002),Drama
6901,Men of Respect (1991),Crime|Drama|Thriller
6905,Storyville (1992),Drama|Thriller
6906,That Was Then... This Is Now (1985),Drama
6915,Chicago Joe and the Showgirl (1990),Drama
6917,Promised Land (1987),Drama
6920,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller
6927,"Human Stain, The (2003)",Drama|Romance|Thriller
6928,"Die, Mommie, Die (2003)",Comedy
6930,Girlhood (2003),Documentary
6932,Shattered Glass (2003),Crime|Drama
6933,Suspended Animation (2001),Thriller
6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary
6936,Elf (2003),Children|Comedy|Fantasy
6937,Anything But Love (a.k.a. Standard Time) (2002),Musical|Romance
6938,Billabong Odyssey (2003),Documentary
6939,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),Drama|Romance
6940,In My Skin (Dans ma Peau) (2002),Drama
6942,Love Actually (2003),Comedy|Drama|Romance
6944,Father of the Bride (1991),Comedy
6945,My Architect: A Son's Journey (2003),Documentary
6946,Looney Tunes: Back in Action (2003),Action|Animation|Children|Fantasy
6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War
6948,Tupac: Resurrection (2003),Documentary
6950,"Missing, The (2003)",Adventure|Thriller|Western
6951,"Cat in the Hat, The (2003)",Children|Comedy
6952,Gothika (2003),Horror|Thriller
6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance
6955,Blindness (2003),Drama|Thriller
6956,Blue Gate Crossing (Lan se da men) (2002),Drama|Romance
6957,Bad Santa (2003),Comedy|Crime
6958,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror
6959,Timeline (2003),Action|Adventure|Sci-Fi
6961,Damage (Fatale) (1992),Drama
6965,Journeys with George (2002),Documentary
6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller
6971,Europa (Zentropa) (1991),Drama|Thriller
6972,"Watermelon Woman, The (1996)",Documentary|Drama
6973,Final Analysis (1992),Drama|Romance|Thriller
6974,"Freshman, The (1990)",Comedy|Crime
6977,New Jack City (1991),Action|Crime|Drama
6978,Slacker (1991),Comedy|Drama
6979,WarGames (1983),Drama|Sci-Fi|Thriller
6982,Forbidden Games (Jeux interdits) (1952),Drama|War
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
6989,Gorky Park (1983),Crime|Drama|Thriller
6990,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama
6991,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",Adventure|Drama|Romance
6992,Guarding Tess (1994),Comedy|Drama
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance
6994,"Hard Way, The (1991)",Action|Comedy
6996,Highlander II: The Quickening (1991),Action|Sci-Fi
6997,Hoffa (1992),Crime|Drama
6998,House of Cards (1993),Drama
6999,Housesitter (1992),Comedy|Romance
7000,Hudson Hawk (1991),Action|Adventure|Comedy
7001,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller
7002,Mindwalk (1990),Drama
7003,Kafka (1991),Comedy|Drama|Mystery|Sci-Fi|Thriller
7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller
7005,King Ralph (1991),Comedy
7006,Knight Moves (1992),Mystery|Thriller
7007,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller
7009,Lorenzo's Oil (1992),Drama
7010,"Lover, The (Amant, L') (1992)",Drama|Romance
7012,Mr. Destiny (1990),Comedy|Fantasy
7014,Nowhere to Run (1993),Action|Romance
7015,Only the Lonely (1991),Comedy|Romance
7016,Over the Top (1987),Action|Drama
7017,Passenger 57 (1992),Action|Thriller
7018,Presumed Innocent (1990),Crime|Drama|Thriller
7019,Project X (1987),Comedy|Drama
7021,Pure Luck (1991),Comedy|Crime
7023,"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance
7025,"Midnight Clear, A (1992)",Drama|War
7026,Summer School (1987),Comedy
7027,Silverado (1985),Action|Western
7028,Quick Change (1990),Comedy|Crime
7030,Radio Flyer (1992),Drama
7031,"Real McCoy, The (1993)",Action|Crime|Drama|Thriller
7032,Revenge (1990),Drama|Romance|Thriller
7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)",Comedy|Romance
7034,Show Me Love (Fucking Åmål) (1998),Drama|Romance
7035,Streets of Fire (1984),Action|Romance
7036,Teen Wolf (1985),Comedy|Fantasy
7037,High Heels (Tacones lejanos) (1991),Comedy|Drama
7039,Thunderheart (1992),Crime|Mystery|Thriller
7040,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller
7041,Trapped in Paradise (1994),Comedy|Crime
7042,Betty Blue (37°2 le matin) (1986),Drama|Romance
7043,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),Drama
7044,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller
7045,"Witches, The (1990)",Children|Fantasy
7046,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller
7047,Year of the Dragon (1985),Action|Crime|Drama
7048,Nothing to Lose (1997),Action|Adventure|Comedy|Crime
7068,Last Year at Marienbad (L'Année dernière à Marienbad) (1961),Drama|Mystery|Romance
7083,Sweet Dreams (1985),Drama
7087,"Passage to India, A (1984)",Adventure|Drama
7090,Hero (Ying xiong) (2002),Action|Adventure|Drama
7095,Looking for Mr. Goodbar (1977),Drama
7097,"Girl From Paris, A (hirondelle a fait le printemps, Une) (2001)",Comedy|Drama
7100,CrissCross (1992),Drama
7101,Doc Hollywood (1991),Comedy|Romance
7102,Dragnet (1987),Comedy|Crime|Drama
7103,Madhouse (1990),Comedy
7104,1941 (1979),Comedy|War
7109,Beyond the Clouds (Al di là delle nuvole) (1996),Drama|Romance
7113,Cabeza de Vaca (1991),Action|Adventure
7117,Leprechaun (1993),Comedy|Horror
7119,Crazy People (1990),Comedy
7122,King of Hearts (1966),Comedy|Drama|War
7123,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi
7124,Grass (1999),Documentary
7125,Spring Forward (1999),Drama
7127,Run (1991),Action|Drama|Thriller
7133,Metalstorm: The Destruction of Jared-Syn (1983),Action|Adventure|Sci-Fi
7137,"Cooler, The (2003)",Comedy|Drama|Romance
7138,"Bonaerense, El (2002)",Action|Drama
7139,In America (2002),Drama|Romance
7140,"Legend of Leigh Bowery, The (2002)",Documentary
7141,My Flesh and Blood (2003),Documentary
7142,Honey (2003),Drama|Romance
7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War
7144,Forget Baghdad: Jews and Arabs - The Iraqi Connection (2002),Documentary
7146,What Alice Found (2003),Crime|Drama
7147,Big Fish (2003),Drama|Fantasy|Romance
7148,Love Don't Cost a Thing (2003),Drama|Romance
7149,Something's Gotta Give (2003),Comedy|Drama|Romance
7150,Stuck on You (2003),Comedy
7151,Girl with a Pearl Earring (2003),Drama|Romance
7152,"Statement, The (2003)",Drama|Thriller
7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
7154,Mona Lisa Smile (2003),Drama|Romance
7155,Calendar Girls (2003),Comedy
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War
7157,"Hebrew Hammer, The (2003)",Comedy
7158,House of Sand and Fog (2003),Drama
7159,Two Men Went to War (2003),Comedy|War
7160,Monster (2003),Crime|Drama
7161,Cheaper by the Dozen (2003),Children|Comedy
7162,Cold Mountain (2003),Drama|Romance|War
7163,Paycheck (2003),Action|Sci-Fi|Thriller
7164,Peter Pan (2003),Action|Adventure|Children|Fantasy
7165,"Company, The (2003)",Drama|Musical
7166,"Young Black Stallion, The (2003)",Adventure|Children|Drama
7167,Japanese Story (2003),Drama
7168,Secret Things (Choses secrètes) (2002),Drama
7169,Chasing Liberty (2004),Comedy|Romance
7170,My Baby's Daddy (2004),Comedy
7171,Aileen: Life and Death of a Serial Killer (2003),Documentary
7172,Distant (Uzak) (2002),Drama
7173,Along Came Polly (2004),Comedy|Romance
7174,Teacher's Pet (2004),Animation|Children
7175,Torque (2004),Action|Crime
7176,Crimson Gold (Talaye sorgh) (2003),Drama
7177,Osama (2003),Drama
7185,Real Men (1987),Comedy|Sci-Fi
7186,Once Upon a Crime... (1992),Comedy|Mystery
7187,Beyond Therapy (1987),Comedy
7188,Buster (1988),Comedy|Crime
7189,"Car 54, Where Are You? (1994)",Comedy
7191,Blame It on the Bellboy (1992),Comedy
7192,Only the Strong (1993),Action
7193,"Adventures of Ford Fairlane, The (1990)",Action|Comedy
7198,The Pick-up Artist (1987),Comedy|Crime|Drama|Romance
7199,Melvin Goes to Dinner (2003),Comedy|Drama
7220,Micki + Maude (1984),Comedy
7226,No Good Deed (a.k.a. The House on Turk Street) (2002),Crime|Drama|Thriller
7228,Cool World (1992),Animation|Comedy|Fantasy
7229,Money for Nothing (1993),Comedy|Crime
7240,King David (1985),Action|Drama|War
7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",Action|Adventure|Drama|War
7251,Where the Day Takes You (1992),Drama
7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller
7255,Win a Date with Tad Hamilton! (2004),Comedy|Romance
7256,Touching the Void (2003),Adventure|Documentary
7257,"Big Bounce, The (2004)",Comedy|Crime|Thriller
7258,"Perfect Score, The (2004)",Comedy|Crime
7259,You Got Served (2004),Drama|Musical
7260,Latter Days (2003),Comedy|Drama|Romance
7261,Barbershop 2: Back in Business (2004),Comedy
7262,Catch That Kid (2004),Action|Adventure|Children|Comedy|Crime
7263,Miracle (2004),Drama
7265,"Dreamers, The (2003)",Drama
7266,"Lost Skeleton of Cadavra, The (2002)",Comedy|Horror|Sci-Fi
7267,Who's the Man? (1993),Comedy
7270,Sleep with Me (1994),Comedy|Drama|Romance
7271,Just Between Friends (1986),Drama
7276,Hell's Kitchen (1998),Drama
7277,"Innocent, The (1993)",Drama
7283,Swing Shift (1984),Drama
7284,Trespass (1992),Action|Crime|Thriller
7285,Thirteen (2003),Drama
7291,Pontiac Moon (1994),Drama
7292,Best Defense (1984),Comedy|War
7293,50 First Dates (2004),Comedy|Romance
7294,Welcome to Mooseport (2004),Comedy
7298,"Code, The (Mentale, La) (2002)",Action|Crime|Thriller
7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),Drama
7305,Black Widow (1987),Crime|Drama|Mystery|Thriller
7306,"Herod's Law (Ley de Herodes, La) (2000)",Comedy|Crime|Mystery
7308,King Solomon's Mines (1985),Adventure|Comedy
7310,Raw Deal (1986),Action
7313,Fire Birds (1990),Action|Adventure
7314,Robot Stories (2003),Drama|Sci-Fi
7315,Against the Ropes (2004),Comedy|Drama
7316,Confessions of a Teenage Drama Queen (2004),Comedy
7317,EuroTrip (2004),Adventure|Comedy
7318,"Passion of the Christ, The (2004)",Drama
7319,Club Dread (2004),Comedy|Horror
7320,Dirty Dancing: Havana Nights (2004),Romance
7321,Twisted (2004),Thriller
7322,Alila (2003),Drama
7323,"Good bye, Lenin! (2003)",Comedy|Drama
7324,Hidalgo (2004),Adventure|Drama
7325,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller
7326,"Reckoning, The (2004)",Crime|Drama
7333,"Corbeau, Le (Raven, The) (1943)",Crime|Drama|Thriller
7339,Quartet (1981),Drama|Romance
7340,Just One of the Guys (1985),Comedy
7345,Agent Cody Banks 2: Destination London (2004),Action|Adventure|Children|Comedy
7346,"Girl Next Door, The (2004)",Comedy|Romance
7347,Secret Window (2004),Mystery|Thriller
7348,Spartan (2004),Thriller
7349,Broken Wings (Knafayim Shvurot) (2002),Drama
7350,Games People Play: New York (2004),Comedy|Documentary|Drama
7351,How to Draw a Bunny (2002),Documentary
7352,Wilbur Wants to Kill Himself (2002),Comedy|Drama|Romance
7353,Clifford (1994),Comedy
7354,Mad Dog and Glory (1993),Comedy|Drama|Romance
7356,Night Crossing (1981),Drama
7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
7362,Taking Lives (2004),Crime|Drama|Thriller
7363,"Child I Never Was, The (Leben lang kurze Hosen Tragen, Ein) (2002)",Crime|Drama
7364,Intermission (2003),Comedy|Crime|Drama
7365,Noi the Albino (Nói albinói) (2003),Drama
7366,Jersey Girl (2004),Comedy|Drama|Romance
7367,"Ladykillers, The (2004)",Comedy|Crime
7368,Never Die Alone (2004),Crime|Drama|Thriller
7369,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery
7370,A Foreign Affair (2003),Comedy|Drama|Romance
7371,Dogville (2003),Drama|Mystery|Thriller
7372,Ned Kelly (2003),Drama
7373,Hellboy (2004),Action|Adventure|Fantasy|Horror
7374,Home on the Range (2004),Animation|Children|Comedy|Musical|Western
7375,"Prince & Me, The (2004)",Comedy|Romance
7376,Walking Tall (2004),Action
7377,"United States of Leland, The (2003)",Crime|Drama
7378,Johnson Family Vacation (2004),Comedy
7379,The Alamo (2004),Drama|War|Western
7380,Ella Enchanted (2004),Comedy|Fantasy|Romance
7381,"Whole Ten Yards, The (2004)",Action|Comedy|Crime
7382,I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller
7383,Shade (2003),Crime|Drama|Thriller
7384,Since Otar Left (Depuis qu'Otar est parti...) (2003),Drama
7385,Twentynine Palms (2003),Drama|Horror
7390,Prey for Rock & Roll (2003),Drama|Musical
7393,"Slugger's Wife, The (1985)",Comedy|Romance
7401,Mac (1992),Drama
7410,"Osterman Weekend, The (1983)",Action|Thriller
7413,Hangman's Curse (2003),Horror|Mystery|Thriller
7414,Going in Style (1979),Comedy|Drama
7419,After Hours (1985),Comedy|Thriller
7437,Connie and Carla (2004),Comedy
7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller
7439,"Punisher, The (2004)",Action|Crime|Thriller
7440,Paper Clips (2004),Documentary
7441,"Thousand Clouds of Peace, A (Mil nubes de paz cercan el cielo, amor, jamás acabarás de ser amor) (2003)",Drama|Romance
7442,Young Adam (2003),Crime|Drama|Thriller
7443,This So-Called Disaster (2003),Documentary
7444,13 Going on 30 (2004),Comedy|Fantasy|Romance
7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller
7446,Clifford's Really Big Movie (2004),Animation|Children
7447,MC5*: A True Testimonial (2002),Documentary
7448,Envy (2004),Comedy
7449,Godsend (2004),Drama|Horror|Thriller
7450,Laws of Attraction (2004),Comedy|Romance
7451,Mean Girls (2004),Comedy
7452,Mickey (2003),Crime|Drama
7453,New York Minute (2004),Action|Adventure|Comedy
7454,Van Helsing (2004),Action|Adventure|Fantasy|Horror
7455,"Mudge Boy, The (2003)",Drama
7457,Breakin' All the Rules (2004),Comedy|Romance
7458,Troy (2004),Action|Adventure|Drama|War
7459,Carandiru (2003),Crime|Drama
7460,Coffee and Cigarettes (2003),Comedy|Drama
7461,"Strayed (égarés, Les) (2003)",Drama|Romance
7477,Eye See You (D-Tox) (2002),Horror|Thriller
7480,Under Fire (1983),Drama|Thriller|War
7481,Enemy Mine (1985),Adventure|Drama|Sci-Fi
7487,Henry & June (1990),Drama
7489,"Nasty Girl, The (schreckliche Mädchen, Das) (1990)",Comedy|Drama
7505,"Kingdom, The (Riget) (1994)",Drama|Horror|Mystery
7523,Desperate Hours (1990),Crime|Drama|Thriller
7561,Paperhouse (1988),Fantasy|Horror|Thriller
7570,Octopussy (1983),Action|Adventure|Thriller
7573,Never Say Never Again (1983),Action|Adventure|Thriller
7613,White Palace (1990),Drama
7616,Body Double (1984),Mystery|Thriller
7618,Chaplin (1992),Drama
7624,School Ties (1992),Drama
7626,Switch (1991),Comedy|Crime|Fantasy
7636,Raising Cain (1992),Horror|Thriller
7637,Irma Vep (1996),Comedy|Drama
7645,Iron & Silk (1990),Comedy|Drama
7647,Noises Off... (1992),Comedy
7701,Look Who's Talking Too (1990),Comedy|Romance
7704,"Delta Force, The (1986)",Action
7707,"He Said, She Said (1991)",Comedy|Drama|Romance
7716,"Lonely Guy, The (1984)",Comedy
7724,Steel Dawn (1987),Action|Sci-Fi
7725,On Deadly Ground (1994),Action|Adventure|Thriller
7727,Protocol (1984),Comedy
7730,Matinee (1993),Comedy|Drama
7739,Virtual Sexuality (1999),Comedy|Drama
7743,Explorers (1985),Adventure|Children|Sci-Fi
7748,Pierrot le fou (1965),Crime|Drama
7763,Winter Sleepers (Winterschläfer) (2000),Drama|Romance
7767,"Best of Youth, The (La meglio gioventù) (2003)",Drama
7768,Guncrazy (1992),Crime|Drama|Romance|Thriller
7781,Twister (1990),Comedy
7782,Sniper (1993),Action|Drama
7784,Ghost in the Machine (1993),Horror|Sci-Fi|Thriller
7785,"Time for Drunken Horses, A (Zamani barayé masti asbha) (2000)",Drama
7786,Genghis Blues (1999),Documentary
7789,"11'09""01 - September 11 (2002)",Drama
7791,Internal Affairs (1990),Crime|Thriller
7802,"Warriors, The (1979)",Action|Adventure|Crime|Thriller
7872,Getting It Right (1989),Comedy|Drama
7879,Notorious C.H.O. (2002),Comedy
7880,Friday Night (Vendredi Soir) (2002),Drama
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action
7918,"Indian Runner, The (1991)",Drama
7930,"People Under the Stairs, The (1991)",Horror|Mystery|Thriller
7934,Zelig (1983),Comedy
7947,Under the Volcano (1984),Drama
7951,Nightbreed (1990),Fantasy|Horror
7981,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller
